0	0.219943
1	0.330340
2	0.968702
3	0.411359
4	0.588387
5	0.320771
6	0.781029
7	0.907998
8	0.752122
9	0.078618
10	0.143378
11	0.820251
12	0.264816
13	0.674796
14	0.029857
15	0.657385
16	0.893780
17	0.970481
18	0.632167
19	0.019681
20	0.801635
21	0.063002
22	0.212064
23	0.027833
24	0.601532
25	0.389876
26	0.949229
27	0.303075
28	0.921433
29	0.843143
30	0.910362
31	0.498645
32	0.245614
33	0.046654
34	0.773474
35	0.662108
36	0.067306
37	0.227978
38	0.208116
39	0.393779
40	0.337038
41	0.515882
42	0.272240
43	0.727117
44	0.956649
45	0.670946
46	0.977209
47	0.401434
48	0.607090
49	0.133769
50	0.384984
51	0.124786
52	0.545218
53	0.290869
54	0.529665
55	0.075756
56	0.524995
57	0.216826
58	0.846422
59	0.197477
60	0.634268
61	0.072261
62	0.094617
63	0.367059
64	0.360117
65	0.306153
66	0.381890
67	0.740484
68	0.452241
69	0.828850
70	0.438647
71	0.079542
72	0.321795
73	0.155428
74	0.817273
75	0.656646
76	0.547313
77	0.950096
78	0.960213
79	0.039225
80	0.142949
81	0.478949
82	0.811656
83	0.202198
84	0.238297
85	0.764001
86	0.757825
87	0.669906
88	0.712814
89	0.055256
90	0.542928
91	0.803359
92	0.688716
93	0.944217
94	0.496839
95	0.621199
96	0.009702
97	0.642142
98	0.954890

----------- SORTED VALUES -----------
99	0.219943
99	0.330340
99	0.968702
99	0.411359
99	0.588387
99	0.320771
99	0.781029
99	0.907998
99	0.752122
99	0.078618
99	0.143378
99	0.820251
99	0.264816
99	0.674796
99	0.029857
99	0.657385
99	0.893780
99	0.970481
99	0.632167
99	0.019681
99	0.801635
99	0.063002
99	0.212064
99	0.027833
99	0.601532
99	0.389876
99	0.949229
99	0.303075
99	0.921433
99	0.843143
99	0.910362
99	0.498645
99	0.245614
99	0.046654
99	0.773474
99	0.662108
99	0.067306
99	0.227978
99	0.208116
99	0.393779
99	0.337038
99	0.515882
99	0.272240
99	0.727117
99	0.956649
99	0.670946
99	0.977209
99	0.401434
99	0.607090
99	0.133769
99	0.384984
99	0.124786
99	0.545218
99	0.290869
99	0.529665
99	0.075756
99	0.524995
99	0.216826
99	0.846422
99	0.197477
99	0.634268
99	0.072261
99	0.094617
99	0.367059
99	0.360117
99	0.306153
99	0.381890
99	0.740484
99	0.452241
99	0.828850
99	0.438647
99	0.079542
99	0.321795
99	0.155428
99	0.817273
99	0.656646
99	0.547313
99	0.950096
99	0.960213
99	0.039225
99	0.142949
99	0.478949
99	0.811656
99	0.202198
99	0.238297
99	0.764001
99	0.757825
99	0.669906
99	0.712814
99	0.055256
99	0.542928
99	0.803359
99	0.688716
99	0.944217
99	0.496839
99	0.621199
99	0.009702
99	0.642142
99	0.954890
